date,dns,count
6/8/2023,ozyalvac.com,1
6/8/2023,palandokengazetesi.net,1
6/8/2023,patronlardunyasi.com,1
6/8/2023,pchocasi.com.tr,4
6/8/2023,posta.com.tr,10
6/8/2023,psoyun.com,5
6/8/2023,pusulagazetesi.com.tr,4
6/8/2023,pusulahaber.com.tr,1
6/8/2023,rhaajans.com,2
6/8/2023,rize.gov.tr,1
6/8/2023,rizedeyiz.com,1
6/8/2023,rizeninsesi.net,2
6/8/2023,rudaw.net,9
6/8/2023,sabah.com.tr,82
6/8/2023,saglikaktuel.com,2
6/8/2023,sakaryadanhaber.com,1
6/8/2023,sakaryagazetesi.com.tr,7
6/8/2023,sakaryahaber.com,1
6/8/2023,sakaryayenihaber.com,2
6/8/2023,samsunhaber.com,3
6/8/2023,sanayi.gov.tr,11
6/8/2023,sendika.org,1
6/8/2023,shiftdelete.net,28
6/8/2023,sihirlielma.com,3
6/8/2023,sol.org.tr,17
6/8/2023,son32.com,3
6/8/2023,sondakika.com,576
6/8/2023,sonhaber.eu,1
6/8/2023,sonses.tv,1
6/8/2023,sozcu.com.tr,122
6/8/2023,sporx.com,8
6/8/2023,star.com.tr,6
6/8/2023,t24.com.tr,40
6/8/2023,takvim.com.tr,26
6/8/2023,tamindir.com,3
6/8/2023,technopat.net,19
6/8/2023,teknoblog.com,4
6/8/2023,teknolojioku.com,5
6/8/2023,teknotechnic.com,3
6/8/2023,tele1.com.tr,16
6/8/2023,teyit.org,1
6/8/2023,tgrthaber.com.tr,3
6/8/2023,tigrishaber.com,2
6/8/2023,tokathaber.com.tr,1
6/8/2023,trthaber.com,35
6/8/2023,trtspor.com.tr,10
6/8/2023,tum-haberler.com,1
6/8/2023,turgutluyanki.com,3
6/8/2023,turizmgazetesi.com,1
6/8/2023,turkgun.com,3
6/8/2023,turkiyegazetesi.com.tr,18
6/8/2023,turkmmo.com,4
6/8/2023,ufukgazetesi.net,1
6/8/2023,urfanatik.com,1
6/8/2023,usakgundem.com,8
6/8/2023,usakport.com,3
6/8/2023,uzunkoprugazetesi.com.tr,2
6/8/2023,van.bel.tr,1
6/8/2023,veryansintv.com,1
6/8/2023,veteknoloji.net,1
6/8/2023,vitrinhaber.com,25
6/8/2023,webrazzi.com,2
6/8/2023,webtekno.com,3
6/8/2023,wikipedia.org,6
6/8/2023,yarin11.com,1
6/8/2023,yasemin.com,3
6/8/2023,yeniadimgazetesi.com,1
6/8/2023,yeniakit.com.tr,10
6/8/2023,yenialanya.com,4
6/8/2023,yeniasir.com.tr,2
6/8/2023,yenibursa.com,3
6/8/2023,yenicaggazetesi.com.tr,34
6/8/2023,yenigungazetesi.net,1
6/8/2023,yenimeram.com.tr,1
6/8/2023,yenimesaj.com.tr,1
6/8/2023,yenisafak.com,25
6/8/2023,yeniufuk.com.tr,3
6/8/2023,yorumla.net,1
6/8/2023,yurtgazetesi.com.tr,2
6/8/2023,zhaber.com.tr,1
6/9/2023,61medya.com,2
6/9/2023,61saat.com,2
6/9/2023,aa.com.tr,9
6/9/2023,abcgazetesi.com,19
6/9/2023,afad.gov.tr,7
6/9/2023,afyonhaber.com,2
6/9/2023,ahaber.com.tr,18
6/9/2023,ajansmanisa.com,10
6/9/2023,ajansspor.com,2
6/9/2023,akdenizmanset.com.tr,1
6/9/2023,akilligundem.com,2
6/9/2023,aksam.com.tr,11
6/9/2023,al-ain.com,1
6/9/2023,anadolugazete.com.tr,2
6/9/2023,ankahaber.net,1
6/9/2023,antalyaekspres.com.tr,1
6/9/2023,ardahanhaberi.com,2
6/9/2023,arti49.com,2
6/9/2023,aspor.com.tr,11
6/9/2023,avazturk.com,4
6/9/2023,aydindenge.com.tr,2
6/9/2023,aydinkulis.com,1
6/9/2023,aydinlik.com.tr,13
6/9/2023,balikesirim.net,1
6/9/2023,batmancagdas.com,2
6/9/2023,batmansonsoz.net,1
6/9/2023,bbc.com,2
6/9/2023,beinsports.com.tr,13
6/9/2023,beyazgazete.com,30
6/9/2023,beyazperde.com,11
6/9/2023,bgrt.com.tr,1
6/9/2023,birgun.net,28
6/9/2023,bitcoinsistemi.com,5
6/9/2023,bloomberght.com,4
6/9/2023,bolugundem.com,2
6/9/2023,borsagundem.com.tr,2
6/9/2023,borsamatik.com.tr,2
6/9/2023,burdurgazetesi.com,2
6/9/2023,burduryenigun.com,2
6/9/2023,bursadabugun.com,5
6/9/2023,bursahakimiyet.com.tr,9
6/9/2023,buyuksivas.com,2
6/9/2023,canakkalegundem.net,1
6/9/2023,canakkaleolay.com,1
6/9/2023,canlihaber.com,1
6/9/2023,cerkezkoybakis.com.tr,1
6/9/2023,chip.com.tr,1
6/9/2023,cnnturk.com,74
6/9/2023,coinkolik.com,2
6/9/2023,cointelegraph.com,2
6/9/2023,cukurovametropol.com.tr,1
6/9/2023,cumhuriyet.com.tr,81
6/9/2023,demokratkocaeli.com,2
6/9/2023,denizlihaber.com,2
6/9/2023,dha.com.tr,19
6/9/2023,diken.com.tr,7
6/9/2023,dikgazete.com,1
6/9/2023,diyadinnet.com,1
6/9/2023,diyanethaber.com.tr,1
6/9/2023,diyarbakirsoz.com,2
6/9/2023,dogruhaber.com.tr,3
6/9/2023,dokuzeylul.com,4
6/9/2023,donanimgunlugu.com,4
6/9/2023,donanimhaber.com,9
6/9/2023,dunya.com,18
6/9/2023,edirnejethaber.com,2
6/9/2023,egedesonsoz.com,3
6/9/2023,elazighakimiyethaber.com,2
6/9/2023,emlakdream.com,1
6/9/2023,enerjigunlugu.net,3
6/9/2023,enkocaeli.com,1
6/9/2023,ensonhaber.com,47
6/9/2023,ereglidemokratmedya.com,1
6/9/2023,ereglionder.com.tr,2
6/9/2023,eskisehir.net,1
6/9/2023,eurohoops.net,7
6/9/2023,euronews.com,2
6/9/2023,eurosport.com.tr,11
6/9/2023,f5haber.com,1
6/9/2023,fanatik.com.tr,47
6/9/2023,fenerbahce.org,3
6/9/2023,fibhaber.com,3
6/9/2023,fotomac.com.tr,36
6/9/2023,fotospor.com,3
6/9/2023,futbolarena.com,1
6/9/2023,gazeteduvar.com.tr,38
6/9/2023,gazeteilksayfa.com,8
6/9/2023,gazeteoksijen.com,1
6/9/2023,gazeterize.com,4
6/9/2023,gazetevatan.com,12
6/9/2023,gazeteyenigun.com.tr,3
6/9/2023,gazianteptime.com.tr,2
6/9/2023,gecce.com.tr,1
6/9/2023,gercekfethiye.com,1
6/9/2023,gercekgundem.com,1
6/9/2023,geredemedyatakip.com.tr,1
6/9/2023,giresungazete.com.tr,1
6/9/2023,giresunsporgazete.com,2
6/9/2023,goal.com,3
6/9/2023,gozlemgazetesi.com,1
6/9/2023,gstatic.com,2
6/9/2023,gunes.com,1
6/9/2023,gunhaber.com.tr,2
6/9/2023,gzt.com,4
6/9/2023,haber16.com,4
6/9/2023,haber228.com,2
6/9/2023,haber3.com,6
6/9/2023,haber61.net,2
6/9/2023,haber7.com,58
6/9/2023,haber71.net,4
6/9/2023,haberantalya.com,1
6/9/2023,habergazetesi.com.tr,1
6/9/2023,haberglobal.com.tr,11
6/9/2023,haberler.com,215
6/9/2023,habermilas.com,4
6/9/2023,haberturk.com,212
6/9/2023,hakimiyet.com,1
6/9/2023,halkinhabercisi.com,2
6/9/2023,halktv.com.tr,54
6/9/2023,hamlegazetesi.com.tr,2
6/9/2023,hudutgazetesi.com,3
6/9/2023,hurriyet.com.tr,202
6/9/2023,hwp.com.tr,3
6/9/2023,ign.com,3
6/9/2023,iha.com.tr,43
6/9/2023,ilerigazetesi.com.tr,1
6/9/2023,ilerihaber.org,3
6/9/2023,ilkha.com,1
6/9/2023,inegolonline.com,2
6/9/2023,internethaber.com,2
6/9/2023,investing.com,3
6/9/2023,isinolsa.com,1
6/9/2023,iskenderun.org,1
6/9/2023,istanbulses.com,1
6/9/2023,istanbulticaretgazetesi.com,2
6/9/2023,izgazete.net,1
6/9/2023,kamu3.com,8
6/9/2023,kamubulteni.com,1
6/9/2023,kamudanhaber.net,3
6/9/2023,kanald.com.tr,1
6/9/2023,kapadokyahaber.com.tr,4
6/9/2023,karadenizgazete.com.tr,2
6/9/2023,karamandan.com,3
6/9/2023,karar.com,16
6/9/2023,kayseriolay.com,1
6/9/2023,kocaeligazetesi.com.tr,1
6/9/2023,koinbox.net,2
6/9/2023,koinbulteni.com,1
6/9/2023,kokpit.aero,2
6/9/2023,konhaber.com,2
6/9/2023,koroglugazetesi.com,2
6/9/2023,kriptokoin.com,3
6/9/2023,kriptoparahaber.com,1
6/9/2023,kurdistan24.net,3
6/9/2023,leadergamer.com.tr,2
6/9/2023,listelist.com,2
6/9/2023,log.com.tr,1
6/9/2023,malatyahaber.com,3
6/9/2023,malatyasonsoz.com.tr,1
6/9/2023,manisahaberleri.com,1
6/9/2023,mansetaydin.com,6
6/9/2023,marketingturkiye.com.tr,2
6/9/2023,meb.gov.tr,4
6/9/2023,medimagazin.com.tr,3
6/9/2023,medyabar.com,5
6/9/2023,medyafaresi.com,1
6/9/2023,medyagazete.com,1
6/9/2023,medyaradar.com,2
6/9/2023,medyascope.tv,6
6/9/2023,medyatava.com,5
6/9/2023,memleket.com.tr,2
6/9/2023,memurlar.net,29
6/9/2023,merhabahaber.com,2
6/9/2023,mersinhaberci.com,1
6/9/2023,milligazete.com.tr,8
6/9/2023,milliyet.com.tr,147
6/9/2023,motor1.com,2
6/9/2023,motorsport.com,11
6/9/2023,msn.com,8
6/9/2023,muftulukhaberler.com,2
6/9/2023,muhalif.com.tr,1
6/9/2023,muskarahaber.com,2
6/9/2023,mynet.com,89
6/9/2023,nazillihavadis.com,1
6/9/2023,netgaste.com,1
6/9/2023,nevsehirkenthaber.com,2
6/9/2023,nnchaber.com,2
6/9/2023,normhaber.com,2
6/9/2023,ntv.com.tr,138
6/9/2023,ntvspor.net,40
6/9/2023,nusaybinim.com,1
6/9/2023,odatv4.com,18
6/9/2023,olay.com.tr,2
6/9/2023,olay53.com,12
6/9/2023,olaymedya.com,12
6/9/2023,oncevatan.com.tr,4
6/9/2023,onedio.com,31
6/9/2023,ordugazete.com,2
6/9/2023,orduolay.com,4
6/9/2023,osmancikhaber.com.tr,4
6/9/2023,ozgurkocaeli.com.tr,4
6/9/2023,patronlardunyasi.com,2
6/9/2023,pchocasi.com.tr,3
6/9/2023,posta.com.tr,25
6/9/2023,psoyun.com,5
6/9/2023,pusulagazetesi.com.tr,1
6/9/2023,pusulahaber.com.tr,1
6/9/2023,rhaajans.com,2
6/9/2023,rize.gov.tr,1
6/9/2023,rizedeyiz.com,1
6/9/2023,rizeninsesi.net,1
6/9/2023,rudaw.net,1
6/9/2023,sabah.com.tr,85
6/9/2023,sakaryayenihaber.com,4
6/9/2023,samsungazetesi.com,1
6/9/2023,samsunhaber.com,6
6/9/2023,samsunhaberhatti.com,1
6/9/2023,samsunsonhaber.com,1
6/9/2023,sanayi.gov.tr,6
6/9/2023,sanayigazetesi.com.tr,1
6/9/2023,sapanca.com.tr,1
6/9/2023,sehrivangazetesi.com,2
6/9/2023,shiftdelete.net,12
6/9/2023,sol.org.tr,11
6/9/2023,sondakika.com,565
6/9/2023,sonkamuhaber.com,1
6/9/2023,sonses.tv,1
6/9/2023,sozcu.com.tr,115
6/9/2023,sporx.com,6
6/9/2023,star.com.tr,5
6/9/2023,stendustri.com.tr,1
6/9/2023,t24.com.tr,15
6/9/2023,takvim.com.tr,30
6/9/2023,tamindir.com,1
6/9/2023,tarsusakdeniz.com,1
6/9/2023,technopat.net,8
6/9/2023,teknoblog.com,4
6/9/2023,teknolojioku.com,3
6/9/2023,teknolojituru.com,3
6/9/2023,tele1.com.tr,9
6/9/2023,telgraf.net,1
6/9/2023,tgrthaber.com.tr,8
6/9/2023,tokathaber.com.tr,2
6/9/2023,trthaber.com,38
6/9/2023,trtspor.com.tr,3
6/9/2023,turizmgazetesi.com,1
6/9/2023,turkgun.com,1
6/9/2023,turkiyegazetesi.com.tr,11
6/9/2023,turkmmo.com,8
6/9/2023,ufukgazetesi.net,4
6/9/2023,ulusal.com.tr,6
6/9/2023,unyetv.net,1
6/9/2023,urfadabugun.com,1
6/9/2023,urfanatik.com,2
6/9/2023,urfapusula.com,2
6/9/2023,usakgundem.com,7
6/9/2023,usakport.com,3
6/9/2023,uzmancoin.com,5
6/9/2023,veteknoloji.net,6
6/9/2023,vitrinhaber.com,19
6/9/2023,wanhaber.com,2
6/9/2023,webtekno.com,5
6/9/2023,wikipedia.org,2
6/9/2023,yasemin.com,1
6/9/2023,yeniakit.com.tr,18
6/9/2023,yeniasir.com.tr,7
6/9/2023,yenicaggazetesi.com.tr,26
6/9/2023,yenierdekgazetesi.com,1
6/9/2023,yenigungazetesi.net,4
6/9/2023,yenihaberden.com,2
6/9/2023,yenimesaj.com.tr,3
6/9/2023,yenisafak.com,21
6/9/2023,yeniufuk.com.tr,4
6/9/2023,yorumla.net,3
6/9/2023,youtube.com,4
6/10/2023,61medya.com,2
6/10/2023,61saat.com,3
6/10/2023,aa.com.tr,1
6/10/2023,abcgazetesi.com,12
6/10/2023,afad.gov.tr,12
6/10/2023,afyonhaber.com,1
6/10/2023,afyonkenthaber.com,1
6/10/2023,afyonturkeligazetesi.com,1
6/10/2023,afyonzafer.net,1
6/10/2023,ahaber.com.tr,12
6/10/2023,airlinehaber.com,1
6/10/2023,airporthaber.com,5
6/10/2023,ajansmanisa.com,4
6/10/2023,ajansspor.com,8
6/10/2023,akilligundem.com,1
6/10/2023,aksam.com.tr,10
6/10/2023,aktifhaber.com,2
6/10/2023,anadolugazete.com.tr,4
6/10/2023,anadolugazetesi.com,3
6/10/2023,anamurekspres.com,1
6/10/2023,ankahaber.net,1
6/10/2023,arti49.com,1
6/10/2023,aspor.com.tr,18
6/10/2023,avazturk.com,7
6/10/2023,aydinlik.com.tr,8
6/10/2023,bandirmamanset.com,1
6/10/2023,bandirmasehir.com,1
6/10/2023,beinsports.com.tr,9
6/10/2023,beyazgazete.com,17
6/10/2023,beyazperde.com,1
6/10/2023,bgazete.com.tr,3
6/10/2023,bilecikhaber.com.tr,1
6/10/2023,birgun.net,21
6/10/2023,bloomberght.com,4
6/10/2023,bolugundem.com,3
6/10/2023,boluolay.com,2
6/10/2023,borsatek.com,2
6/10/2023,bursadabugun.com,8
6/10/2023,bursahakimiyet.com.tr,6
6/10/2023,buyuksivas.com,3
6/10/2023,chip.com.tr,3
6/10/2023,cnnturk.com,77
6/10/2023,coinkolik.com,1
6/10/2023,cthaber.com,3
6/10/2023,cumhuriyet.com.tr,80
6/10/2023,detaykibris.com,1
6/10/2023,dha.com.tr,15
6/10/2023,diken.com.tr,7
6/10/2023,dikgazete.com,1
6/10/2023,diziler.com,2
6/10/2023,dogruhaber.com.tr,1
6/10/2023,dokuzeylul.com,6
6/10/2023,donanimhaber.com,5
6/10/2023,dunya.com,17
6/10/2023,edirnehaber.org,1
6/10/2023,edirnejethaber.com,3
6/10/2023,elazighakimiyethaber.com,3
6/10/2023,elazigsonhaber.com,1
6/10/2023,ensonhaber.com,32
6/10/2023,eskisehir.net,1
6/10/2023,eskisehirekspres.net,1
6/10/2023,eurohoops.net,19
6/10/2023,euronews.com,1
6/10/2023,eurosport.com.tr,5
6/10/2023,evrensel.net,3
6/10/2023,fanatik.com.tr,53
6/10/2023,fenerbahce.org,4
6/10/2023,fibhaber.com,8
6/10/2023,finansgundem.com,4
6/10/2023,fortuneturkey.com,2
6/10/2023,fotomac.com.tr,40
6/10/2023,fotospor.com,1
6/10/2023,futbolarena.com,1
6/10/2023,gazeteduvar.com.tr,27
6/10/2023,gazeteilksayfa.com,2
6/10/2023,gazetekarinca.com,1
6/10/2023,gazetepusula.net,2
6/10/2023,gazetevatan.com,10
6/10/2023,gazeteyenigun.com.tr,2
6/10/2023,gaziantephaberler.com,2
6/10/2023,gecce.com.tr,1
6/10/2023,gercekgundem.com,1
6/10/2023,geredemedyatakip.com.tr,1
6/10/2023,gorunumgazetesi.com.tr,1
6/10/2023,gozlemgazetesi.com,1
6/10/2023,gstatic.com,4
6/10/2023,gundemkibris.com,1
6/10/2023,gunebakis.com.tr,14
6/10/2023,gunestv.com,2
6/10/2023,gunisigigazetesi.net,1
6/10/2023,guvengazetesi.com.tr,1
6/10/2023,gzt.com,1
6/10/2023,haber1.com,2
6/10/2023,haber228.com,1
6/10/2023,haber3.com,6
6/10/2023,haber61.net,3
6/10/2023,haber7.com,47
6/10/2023,haber71.net,1
6/10/2023,haberankara.com,2
6/10/2023,haberdar.com,2
6/10/2023,habererk.com,1
6/10/2023,haberglobal.com.tr,15
6/10/2023,haberler.com,169
6/10/2023,haberlerankara.com,1
6/10/2023,haberport.com,1
6/10/2023,haberturk.com,166
6/10/2023,habervakti.com,1
6/10/2023,halktv.com.tr,47
6/10/2023,hurriyet.com.tr,158
6/10/2023,ign.com,2
6/10/2023,iha.com.tr,36
6/10/2023,ilerihaber.org,1
6/10/2023,indigodergisi.com,2
6/10/2023,instyle.com.tr,1
6/10/2023,internethaber.com,3
6/10/2023,investing.com,5
6/10/2023,isinolsa.com,3
6/10/2023,iyigunler.net,1
6/10/2023,izgazete.net,1
6/10/2023,kamu3.com,2
6/10/2023,kamugundemi.com,1
6/10/2023,kapadokyahaber.com.tr,2
6/10/2023,karadenizgazete.com.tr,2
6/10/2023,karamangundem.com,1
6/10/2023,karar.com,11
6/10/2023,kibrisgazetesi.com,1
6/10/2023,kibrisgenctv.com,1
6/10/2023,kocaelibarisgazetesi.com,2
6/10/2023,kokpit.aero,2
6/10/2023,konhaber.com,2
6/10/2023,leblebi.tv,6
6/10/2023,log.com.tr,1
6/10/2023,meb.gov.tr,1
6/10/2023,mebhocam.com,8
6/10/2023,medyabar.com,5
6/10/2023,medyagazete.com,5
6/10/2023,medyaradar.com,2
6/10/2023,medyascope.tv,3
6/10/2023,medyatava.com,10
6/10/2023,memurlar.net,15
6/10/2023,merhabayozgat.com,1
6/10/2023,milligazete.com.tr,3
6/10/2023,milliyet.com.tr,118
6/10/2023,motor1.com,2
6/10/2023,motorsport.com,1
6/10/2023,msn.com,16
6/10/2023,muglagazetesi.com.tr,6
6/10/2023,muhalif.com.tr,2
6/10/2023,mynet.com,33
6/10/2023,nevsehirkenthaber.com,4
6/10/2023,normhaber.com,1
6/10/2023,ntv.com.tr,104
6/10/2023,ntvspor.net,49
6/10/2023,odatv4.com,9
6/10/2023,ogretmenlersitesi.com,3
6/10/2023,olay53.com,3
6/10/2023,olaymedya.com,16
6/10/2023,oncevatan.com.tr,3
6/10/2023,onedio.com,17
6/10/2023,orduolay.com,3
6/10/2023,osmancikhaber.com.tr,5
6/10/2023,ozgurkocaeli.com.tr,2
6/10/2023,patronlardunyasi.com,4
6/10/2023,politikyol.com,1
6/10/2023,posta.com.tr,16
6/10/2023,psoyun.com,1
6/10/2023,pusulagazetesi.com.tr,1
6/10/2023,rudaw.net,3
6/10/2023,sabah.com.tr,110
6/10/2023,saglikpersoneli.com.tr,2
6/10/2023,saglikpersonelihaber.net,4
6/10/2023,sakaryagazetesi.com.tr,2
6/10/2023,sanayi.gov.tr,11
6/10/2023,savunmasanayist.com,5
6/10/2023,seskocaeli.com,1
6/10/2023,shiftdelete.net,2
6/10/2023,sol.org.tr,3
6/10/2023,sondakika.com,484
6/10/2023,sozcu.com.tr,96
6/10/2023,sporx.com,7
6/10/2023,star.com.tr,10
6/10/2023,t24.com.tr,16
6/10/2023,takvim.com.tr,18
6/10/2023,technopat.net,3
6/10/2023,teknotalk.com,1
6/10/2023,tele1.com.tr,2
6/10/2023,tgrthaber.com.tr,4
6/10/2023,tokathaber.com.tr,1
6/10/2023,tolgaozbek.com,3
6/10/2023,trthaber.com,39
6/10/2023,trtspor.com.tr,12
6/10/2023,turkgun.com,2
6/10/2023,turkiyegazetesi.com.tr,15
6/10/2023,turkmmo.com,2
6/10/2023,ulusal.com.tr,1
6/10/2023,unyetv.net,5
6/10/2023,urfadabugun.com,1
6/10/2023,urfanatik.com,2
6/10/2023,urfapusula.com,2
6/10/2023,usakgundem.com,6
6/10/2023,vanekspres.com.tr,1
6/10/2023,veteknoloji.net,6
6/10/2023,vitrinhaber.com,11
6/10/2023,wanhaber.com,1
6/10/2023,webaslan.com,2
6/10/2023,wikipedia.org,4
6/10/2023,yasemin.com,1
6/10/2023,yeniadana.net,1
6/10/2023,yeniadimgazetesi.com,2
6/10/2023,yeniakit.com.tr,19
6/10/2023,yeniasir.com.tr,5
6/10/2023,yeniasya.com.tr,3
6/10/2023,yenicaggazetesi.com.tr,26
6/10/2023,yenigungazetesi.net,2
6/10/2023,yenikonya.com.tr,2
6/10/2023,yenimesaj.com.tr,1
6/10/2023,yenisafak.com,17
6/10/2023,yesilgazete.org,3
6/10/2023,yozgatcamlik.com,1
6/11/2023,59.com.tr,1
6/11/2023,61saat.com,3
6/11/2023,aa.com.tr,1
6/11/2023,abcgazetesi.com,8
6/11/2023,acikgazete.com,1
6/11/2023,ahaber.com.tr,8
6/11/2023,ajansspor.com,5
6/11/2023,akilligundem.com,5
6/11/2023,aksam.com.tr,8
6/11/2023,al-ain.com,2
6/11/2023,aspor.com.tr,18
6/11/2023,avazturk.com,2
6/11/2023,aydindenge.com.tr,1
6/11/2023,aydinlik.com.tr,13
6/11/2023,bbc.com,1
6/11/2023,beinsports.com.tr,1
6/11/2023,beyazgazete.com,7
6/11/2023,bgazete.com.tr,3
6/11/2023,birgun.net,22
6/11/2023,bitcoinsistemi.com,1
6/11/2023,bolugundem.com,1
6/11/2023,bugunkocaeli.com.tr,1
6/11/2023,bursadabugun.com,3
6/11/2023,bursahakimiyet.com.tr,2
6/11/2023,buyuksivas.com,5
6/11/2023,canakkaleolay.com,1
6/11/2023,chip.com.tr,1
6/11/2023,cnnturk.com,84
6/11/2023,cumhuriyet.com.tr,53
6/11/2023,denizlihaber.com,1
6/11/2023,dha.com.tr,6
6/11/2023,diken.com.tr,8
6/11/2023,dikgazete.com,1
6/11/2023,diziler.com,1
6/11/2023,dogruhaber.com.tr,1
6/11/2023,dokuzeylul.com,13
6/11/2023,donanimgunlugu.com,1
6/11/2023,donanimhaber.com,2
6/11/2023,dunya.com,2
6/11/2023,edirnejethaber.com,1
6/11/2023,egedesonsoz.com,6
6/11/2023,ensonhaber.com,39
6/11/2023,euronews.com,1
6/11/2023,eurosport.com.tr,1
6/11/2023,evrensel.net,2
6/11/2023,f5haber.com,1
6/11/2023,fanatik.com.tr,66
6/11/2023,fenerbahce.org,2
6/11/2023,finansgundem.com,2
6/11/2023,fotomac.com.tr,41
6/11/2023,fotospor.com,3
6/11/2023,gazeteduvar.com.tr,27
6/11/2023,gazeteguncel.com,1
6/11/2023,gazeteilksayfa.com,4
6/11/2023,gazetekarinca.com,1
6/11/2023,gazeteoksijen.com,4
6/11/2023,gazetepusula.net,4
6/11/2023,gazeterize.com,1
6/11/2023,gazetevatan.com,5
6/11/2023,gecce.com.tr,2
6/11/2023,gercekgundem.com,1
6/11/2023,gercekizmir.com,1
6/11/2023,goal.com,5
6/11/2023,gorunumgazetesi.com.tr,3
6/11/2023,gstatic.com,13
6/11/2023,gunebakis.com.tr,1
6/11/2023,gunes.com,2
6/11/2023,haber1.com,3
6/11/2023,haber1965.com,5
6/11/2023,haber61.net,1
6/11/2023,haber7.com,60
6/11/2023,haberglobal.com.tr,4
6/11/2023,haberler.com,129
6/11/2023,haberlisin.com,4
6/11/2023,haberport.com,2
6/11/2023,haberturk.com,160
6/11/2023,halktv.com.tr,38
6/11/2023,hurriyet.com.tr,131
6/11/2023,iha.com.tr,40
6/11/2023,inegolonline.com,3
6/11/2023,internethaber.com,2
6/11/2023,izgazete.net,3
6/11/2023,kanalben.com,1
6/11/2023,karadenizgazete.com.tr,2
6/11/2023,karar.com,11
6/11/2023,kastamonugazetesi.com.tr,1
6/11/2023,kesanonline.com,1
6/11/2023,kocaelibarisgazetesi.com,1
6/11/2023,kocaeligazetesi.com.tr,4
6/11/2023,koinbulteni.com,1
6/11/2023,kriptokoin.com,1
6/11/2023,linehaber.com.tr,1
6/11/2023,log.com.tr,4
6/11/2023,mansetaydin.com,2
6/11/2023,mebhocam.com,6
6/11/2023,medyabar.com,1
6/11/2023,medyagazete.com,3
6/11/2023,medyatava.com,6
6/11/2023,memurlar.net,7
6/11/2023,milligazete.com.tr,1
6/11/2023,milliyet.com.tr,111
6/11/2023,motorsport.com,10
6/11/2023,msn.com,5
6/11/2023,mynet.com,42
6/11/2023,ngazete.com,2
6/11/2023,ntv.com.tr,93
6/11/2023,ntvspor.net,20
6/11/2023,odatv4.com,4
6/11/2023,olay.com.tr,1
6/11/2023,olay53.com,5
6/11/2023,olaymedya.com,8
6/11/2023,onedio.com,20
6/11/2023,ordugazete.com,3
6/11/2023,orduolay.com,4
6/11/2023,ozgurkocaeli.com.tr,5
6/11/2023,pazar53.com,1
6/11/2023,posta.com.tr,12
6/11/2023,rhaajans.com,8
6/11/2023,rizedeyiz.com,1
6/11/2023,rizeninsesi.net,1
6/11/2023,rudaw.net,13
6/11/2023,sabah.com.tr,71
6/11/2023,sakaryagazetesi.com.tr,1
6/11/2023,sehrivangazetesi.com,1
6/11/2023,shiftdelete.net,1
6/11/2023,showtv.com.tr,6
6/11/2023,sol.org.tr,2
6/11/2023,son.tv,1
6/11/2023,sondakika.com,503
6/11/2023,sozcu.com.tr,106
6/11/2023,sporx.com,7
6/11/2023,star.com.tr,6
6/11/2023,t24.com.tr,10
6/11/2023,takvim.com.tr,8
6/11/2023,tamindir.com,1
6/11/2023,technopat.net,1
6/11/2023,tekirdagodak.com,1
6/11/2023,teknoblog.com,1
6/11/2023,teknotalk.com,3
6/11/2023,tgrthaber.com.tr,3
6/11/2023,trakyagazetesi.com.tr,1
6/11/2023,trthaber.com,19
6/11/2023,trtspor.com.tr,8
6/11/2023,tum-haberler.com,1
6/11/2023,turkgun.com,1
6/11/2023,turkiyegazetesi.com.tr,27
6/11/2023,twitter.com,78
6/11/2023,ulusal.com.tr,2
6/11/2023,urfanatik.com,20
6/11/2023,urfapusula.com,1
6/11/2023,usakgundem.com,2
6/11/2023,uzmancoin.com,1
6/11/2023,veteknoloji.net,3
6/11/2023,vitrinhaber.com,11
6/11/2023,wam.ae,1
6/11/2023,webtekno.com,1
6/11/2023,wikipedia.org,13
6/11/2023,yasemin.com,7
6/11/2023,yeniadimgazetesi.com,1
6/11/2023,yeniakit.com.tr,10
6/11/2023,yenialanya.com,1
6/11/2023,yeniasir.com.tr,13
6/11/2023,yenicaggazetesi.com.tr,14
6/11/2023,yenigungazetesi.net,7
6/11/2023,yenisafak.com,3
6/11/2023,youtube.com,2
6/12/2023,61medya.com,1
6/12/2023,61saat.com,3
6/12/2023,aa.com.tr,3
6/12/2023,abcgazetesi.com,12
6/12/2023,ahaber.com.tr,43
6/12/2023,ajansbesiktas.com,9
6/12/2023,ajansmanisa.com,2
6/12/2023,ajansspor.com,11
6/12/2023,akilligundem.com,4
6/12/2023,aksam.com.tr,29
6/12/2023,al-ain.com,4
6/12/2023,anamurekspres.com,2
6/12/2023,ankahaber.net,4
6/12/2023,aspor.com.tr,19
6/12/2023,avazturk.com,2
6/12/2023,aydinlik.com.tr,4
6/12/2023,balikesirim.net,2
6/12/2023,bandirmamanset.com,2
6/12/2023,bbc.com,1
6/12/2023,bbnhaber.com.tr,1
6/12/2023,beinsports.com.tr,8
6/12/2023,beyazgazete.com,10
6/12/2023,bgazete.com.tr,5
6/12/2023,bilecikhaber.com.tr,1
6/12/2023,birgun.net,35
6/12/2023,bloomberght.com,48
6/12/2023,bogazgazetesi.com.tr,1
6/12/2023,borsagundem.com.tr,6
6/12/2023,borsatek.com,1
6/12/2023,boxerdergisi.com.tr,3
6/12/2023,btgunlugu.com,2
6/12/2023,burdurgazetesi.com,2
